Rk,G,Date,Series,Tm,Opp,G#,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc.1,Home/Away,Away,Home,Win/Loss,Point Diff,Stint,MP(dec)
161.0,3.0,2015-04-23,EC1,CLE,BOS,3.0,W (+8),1.0,41:58,13.0,26.0,0.5,1.0,5.0,0.2,4.0,5.0,0.8,1.0,10.0,11.0,4.0,4.0,2.0,2.0,1.0,31.0,27.1,0.0,0.55,0.519,2.4,26.6,14.0,19.8,4.9,3.6,6.6,32.7,113.0,91.0,27.1,@,1.0,0.0,W,8.0,CLE(15-18),41.96666666666667
162.0,4.0,2015-04-26,EC1,CLE,BOS,4.0,W (+8),1.0,46:22,10.0,24.0,0.417,1.0,7.0,0.143,6.0,10.0,0.6,0.0,10.0,10.0,8.0,3.0,1.0,6.0,2.0,27.0,18.1,7.0,0.475,0.438,0.0,20.3,10.9,40.1,3.2,1.7,17.4,33.9,91.0,92.0,18.1,@,1.0,0.0,W,8.0,CLE(15-18),46.36666666666667
163.0,5.0,2015-05-04,ECS,CLE,CHI,1.0,L (-7),1.0,41:56,9.0,22.0,0.409,0.0,3.0,0.0,1.0,2.0,0.5,4.0,11.0,15.0,9.0,3.0,1.0,6.0,4.0,19.0,15.3,-11.0,0.415,0.409,10.9,32.3,21.2,43.5,4.1,1.8,20.8,33.6,88.0,106.0,15.3,H,0.0,1.0,L,-7.0,CLE(15-18),41.93333333333333
164.0,6.0,2015-05-06,ECS,CLE,CHI,2.0,W (+15),1.0,34:13,13.0,29.0,0.448,0.0,2.0,0.0,7.0,9.0,0.778,3.0,5.0,8.0,5.0,2.0,1.0,2.0,2.0,33.0,24.1,31.0,0.501,0.448,10.5,16.7,13.7,37.4,3.2,2.5,5.7,47.3,117.0,101.0,24.1,H,0.0,1.0,W,15.0,CLE(15-18),34.21666666666667
165.0,7.0,2015-05-08,ECS,CLE,CHI,3.0,L (-3),1.0,43:39,8.0,25.0,0.32,1.0,7.0,0.143,10.0,11.0,0.909,2.0,6.0,8.0,14.0,1.0,1.0,7.0,4.0,27.0,18.4,1.0,0.452,0.34,4.9,13.7,9.5,66.4,1.2,1.6,19.0,40.0,97.0,114.0,18.4,@,1.0,0.0,L,-3.0,CLE(15-18),43.65
166.0,8.0,2015-05-10,ECS,CLE,CHI,4.0,W (+2),1.0,43:09,10.0,30.0,0.333,1.0,7.0,0.143,4.0,4.0,1.0,2.0,12.0,14.0,8.0,1.0,2.0,8.0,4.0,25.0,11.4,5.0,0.394,0.35,6.4,27.2,18.5,49.8,1.2,3.3,20.1,44.0,75.0,88.0,11.4,@,1.0,0.0,W,2.0,CLE(15-18),43.15
167.0,9.0,2015-05-12,ECS,CLE,CHI,5.0,W (+5),1.0,40:56,14.0,24.0,0.583,1.0,5.0,0.2,9.0,12.0,0.75,2.0,10.0,12.0,6.0,3.0,3.0,0.0,3.0,38.0,38.1,-4.0,0.649,0.604,6.0,27.9,17.4,29.8,4.0,5.8,0.0,34.0,147.0,102.0,38.1,H,0.0,1.0,W,5.0,CLE(15-18),40.93333333333333
168.0,10.0,2015-05-14,ECS,CLE,CHI,6.0,W (+21),1.0,41:03,7.0,23.0,0.304,0.0,4.0,0.0,1.0,2.0,0.5,1.0,8.0,9.0,11.0,0.0,2.0,4.0,4.0,15.0,7.9,20.0,0.314,0.304,3.0,20.3,12.4,51.8,0.0,3.9,14.3,33.0,90.0,91.0,7.9,@,1.0,0.0,W,21.0,CLE(15-18),41.05
169.0,11.0,2015-05-20,ECF,CLE,ATL,1.0,W (+8),1.0,38:02,12.0,26.0,0.462,0.0,1.0,0.0,7.0,8.0,0.875,1.0,7.0,8.0,6.0,1.0,0.0,4.0,3.0,31.0,20.0,3.0,0.525,0.462,3.0,20.1,11.7,34.6,1.4,0.0,11.9,40.4,107.0,98.0,20.0,@,1.0,0.0,W,8.0,CLE(15-18),38.03333333333333
170.0,12.0,2015-05-22,ECF,CLE,ATL,2.0,W (+12),1.0,38:58,10.0,22.0,0.455,2.0,7.0,0.286,8.0,11.0,0.727,1.0,8.0,9.0,11.0,0.0,1.0,4.0,1.0,30.0,24.5,18.0,0.559,0.5,2.9,22.9,12.9,65.5,0.0,2.3,13.0,38.2,118.0,95.0,24.5,@,1.0,0.0,W,12.0,CLE(15-18),38.96666666666667
171.0,13.0,2015-05-24,ECF,CLE,ATL,3.0,W (+3),1.0,46:47,14.0,37.0,0.378,1.0,6.0,0.167,8.0,10.0,0.8,8.0,10.0,18.0,13.0,3.0,0.0,6.0,4.0,37.0,29.0,-3.0,0.447,0.392,16.5,26.3,20.8,61.0,3.4,0.0,12.7,43.7,108.0,105.0,29.0,H,0.0,1.0,W,3.0,CLE(15-18),46.78333333333333
172.0,14.0,2015-05-26,ECF,CLE,ATL,4.0,W (+30),1.0,29:10,10.0,20.0,0.5,2.0,6.0,0.333,1.0,4.0,0.25,0.0,9.0,9.0,7.0,2.0,1.0,1.0,2.0,23.0,20.3,20.0,0.528,0.55,0.0,29.6,15.6,43.4,3.5,3.1,4.4,34.0,119.0,86.0,20.3,H,0.0,1.0,W,30.0,CLE(15-18),29.166666666666668
173.0,15.0,2015-06-04,FIN,CLE,GSW,1.0,L (-8),1.0,45:46,18.0,38.0,0.474,2.0,8.0,0.25,6.0,10.0,0.6,0.0,8.0,8.0,6.0,0.0,0.0,4.0,2.0,44.0,24.8,-3.0,0.519,0.5,0.0,21.5,10.0,38.3,0.0,0.0,8.6,47.4,104.0,117.0,24.8,@,1.0,0.0,L,-8.0,CLE(15-18),45.766666666666666
174.0,16.0,2015-06-07,FIN,CLE,GSW,2.0,W (+2),1.0,50:20,11.0,35.0,0.314,3.0,6.0,0.5,14.0,18.0,0.778,4.0,12.0,16.0,11.0,1.0,1.0,3.0,3.0,39.0,28.9,0.0,0.454,0.357,8.6,24.8,16.8,66.5,1.0,2.2,6.5,40.1,108.0,92.0,28.9,@,1.0,0.0,W,2.0,CLE(15-18),50.333333333333336
175.0,17.0,2015-06-09,FIN,CLE,GSW,3.0,W (+5),1.0,46:00,14.0,34.0,0.412,2.0,6.0,0.333,10.0,12.0,0.833,1.0,11.0,12.0,8.0,4.0,2.0,4.0,1.0,40.0,31.6,7.0,0.509,0.441,3.1,20.9,14.1,40.9,4.6,3.7,9.2,44.9,106.0,89.0,31.6,H,0.0,1.0,W,5.0,CLE(15-18),46.0
176.0,18.0,2015-06-11,FIN,CLE,GSW,4.0,L (-21),1.0,40:55,7.0,22.0,0.318,1.0,4.0,0.25,5.0,10.0,0.5,2.0,10.0,12.0,8.0,0.0,0.0,2.0,5.0,20.0,11.4,-15.0,0.379,0.341,4.3,30.1,15.1,45.1,0.0,0.0,7.0,30.5,89.0,116.0,11.4,H,0.0,1.0,L,-21.0,CLE(15-18),40.916666666666664
177.0,19.0,2015-06-14,FIN,CLE,GSW,5.0,L (-13),1.0,44:46,15.0,34.0,0.441,3.0,8.0,0.375,7.0,9.0,0.778,1.0,13.0,14.0,11.0,1.0,0.0,2.0,5.0,40.0,30.7,-11.0,0.527,0.485,2.6,36.7,18.8,74.1,1.2,0.0,5.0,42.7,119.0,112.0,30.7,@,1.0,0.0,L,-13.0,CLE(15-18),44.766666666666666
178.0,20.0,2015-06-16,FIN,CLE,GSW,6.0,L (-8),1.0,46:42,13.0,33.0,0.394,2.0,10.0,0.2,4.0,8.0,0.5,3.0,15.0,18.0,9.0,2.0,0.0,6.0,3.0,32.0,20.2,-3.0,0.438,0.424,6.4,32.8,19.5,49.6,2.1,0.0,14.1,38.0,94.0,104.0,20.2,H,0.0,1.0,L,-8.0,CLE(15-18),46.7
179.0,1.0,2016-04-17,EC1,CLE,DET,1.0,W (+5),1.0,40:51,9.0,17.0,0.529,0.0,3.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,11.0,2.0,2.0,1.0,3.0,22.0,24.8,18.0,0.586,0.529,2.7,17.8,9.2,45.5,2.8,5.3,5.1,22.9,137.0,114.0,24.8,H,0.0,1.0,W,5.0,CLE(15-18),40.85
180.0,2.0,2016-04-20,EC1,CLE,DET,2.0,W (+17),1.0,39:44,12.0,18.0,0.667,2.0,4.0,0.5,1.0,3.0,0.333,1.0,5.0,6.0,3.0,3.0,0.0,5.0,3.0,27.0,19.5,10.0,0.699,0.722,3.5,14.4,9.4,14.2,4.0,0.0,20.6,29.9,110.0,95.0,19.5,H,0.0,1.0,W,17.0,CLE(15-18),39.733333333333334
181.0,3.0,2016-04-22,EC1,CLE,DET,3.0,W (+10),1.0,42:55,8.0,24.0,0.333,1.0,6.0,0.167,3.0,5.0,0.6,1.0,12.0,13.0,7.0,0.0,1.0,5.0,2.0,20.0,9.7,17.0,0.382,0.354,2.9,34.4,18.6,26.1,0.0,2.2,16.0,36.1,85.0,108.0,9.7,@,1.0,0.0,W,10.0,CLE(15-18),42.916666666666664
182.0,4.0,2016-04-24,EC1,CLE,DET,4.0,W (+2),1.0,41:27,9.0,19.0,0.474,1.0,6.0,0.167,3.0,3.0,1.0,2.0,9.0,11.0,6.0,2.0,0.0,2.0,4.0,22.0,19.0,5.0,0.541,0.5,5.1,27.4,15.3,27.2,2.7,0.0,9.0,26.2,117.0,110.0,19.0,@,1.0,0.0,W,2.0,CLE(15-18),41.45
183.0,5.0,2016-05-02,ECS,CLE,ATL,1.0,W (+11),1.0,40:34,11.0,21.0,0.524,2.0,4.0,0.5,1.0,1.0,1.0,0.0,7.0,7.0,9.0,5.0,1.0,4.0,3.0,25.0,23.6,16.0,0.583,0.571,0.0,16.9,9.0,44.4,6.7,2.2,15.7,30.0,111.0,93.0,23.6,H,0.0,1.0,W,11.0,CLE(15-18),40.56666666666667
184.0,6.0,2016-05-04,ECS,CLE,ATL,2.0,W (+25),1.0,28:08,9.0,15.0,0.6,4.0,6.0,0.667,5.0,9.0,0.556,0.0,4.0,4.0,5.0,3.0,0.0,2.0,4.0,27.0,22.6,24.0,0.712,0.733,0.0,17.5,8.2,33.3,5.7,0.0,9.5,34.0,136.0,99.0,22.6,H,0.0,1.0,W,25.0,CLE(15-18),28.133333333333333
185.0,7.0,2016-05-06,ECS,CLE,ATL,3.0,W (+13),1.0,38:58,8.0,16.0,0.5,1.0,4.0,0.25,7.0,9.0,0.778,2.0,11.0,13.0,8.0,2.0,0.0,5.0,2.0,24.0,21.7,17.0,0.601,0.531,6.2,31.5,19.3,30.7,2.6,0.0,20.0,26.8,125.0,110.0,21.7,@,1.0,0.0,W,13.0,CLE(15-18),38.96666666666667
186.0,8.0,2016-05-08,ECS,CLE,ATL,4.0,W (+1),1.0,37:52,10.0,23.0,0.435,1.0,5.0,0.2,0.0,3.0,0.0,5.0,5.0,10.0,9.0,2.0,1.0,6.0,2.0,21.0,14.9,2.0,0.432,0.457,13.5,17.6,15.3,45.1,2.8,2.4,19.8,35.4,93.0,106.0,14.9,@,1.0,0.0,W,1.0,CLE(15-18),37.86666666666667
187.0,9.0,2016-05-17,ECF,CLE,TOR,1.0,W (+31),1.0,28:18,11.0,13.0,0.846,0.0,1.0,0.0,2.0,4.0,0.5,2.0,4.0,6.0,4.0,2.0,1.0,4.0,3.0,24.0,21.4,20.0,0.813,0.846,11.7,17.4,15.0,30.4,3.7,3.3,21.3,30.4,130.0,86.0,21.4,H,0.0,1.0,W,31.0,CLE(15-18),28.3
188.0,10.0,2016-05-19,ECF,CLE,TOR,2.0,W (+19),1.0,33:45,7.0,13.0,0.538,0.0,2.0,0.0,9.0,17.0,0.529,1.0,10.0,11.0,11.0,3.0,0.0,2.0,2.0,23.0,25.1,16.0,0.562,0.538,3.7,30.9,18.6,55.8,4.6,0.0,8.9,31.6,122.0,86.0,25.1,H,0.0,1.0,W,19.0,CLE(15-18),33.75
189.0,11.0,2016-05-21,ECF,CLE,TOR,3.0,L (-15),1.0,38:50,9.0,17.0,0.529,1.0,5.0,0.2,5.0,7.0,0.714,4.0,4.0,8.0,5.0,2.0,0.0,2.0,3.0,24.0,21.2,-12.0,0.598,0.559,9.9,11.2,10.5,36.6,2.9,0.0,9.1,28.7,123.0,116.0,21.2,@,1.0,0.0,L,-15.0,CLE(15-18),38.833333333333336
190.0,12.0,2016-05-23,ECF,CLE,TOR,4.0,L (-6),1.0,45:48,11.0,16.0,0.688,1.0,3.0,0.333,6.0,6.0,1.0,4.0,5.0,9.0,6.0,2.0,1.0,1.0,3.0,29.0,31.2,-3.0,0.778,0.719,11.6,14.2,12.9,22.9,2.5,1.9,5.1,21.2,165.0,121.0,31.2,@,1.0,0.0,L,-6.0,CLE(15-18),45.8
191.0,13.0,2016-05-25,ECF,CLE,TOR,5.0,W (+38),1.0,31:30,10.0,17.0,0.588,2.0,4.0,0.5,1.0,3.0,0.333,0.0,6.0,6.0,8.0,2.0,1.0,2.0,2.0,23.0,21.6,32.0,0.628,0.647,0.0,21.3,12.2,42.4,3.3,2.9,9.8,29.9,132.0,80.0,21.6,H,0.0,1.0,W,38.0,CLE(15-18),31.5
192.0,14.0,2016-05-27,ECF,CLE,TOR,6.0,W (+26),1.0,41:15,13.0,22.0,0.591,3.0,6.0,0.5,4.0,7.0,0.571,2.0,9.0,11.0,6.0,1.0,3.0,3.0,2.0,33.0,29.2,22.0,0.658,0.659,7.8,25.5,18.0,28.1,1.3,6.5,10.7,35.0,128.0,93.0,29.2,@,1.0,0.0,W,26.0,CLE(15-18),41.25
193.0,15.0,2016-06-02,FIN,CLE,GSW,1.0,L (-15),1.0,40:53,9.0,21.0,0.429,2.0,4.0,0.5,3.0,4.0,0.75,4.0,8.0,12.0,9.0,2.0,1.0,4.0,2.0,23.0,20.9,-9.0,0.505,0.476,10.0,22.9,16.0,49.3,2.6,2.0,14.9,29.1,108.0,112.0,20.9,@,1.0,0.0,L,-15.0,CLE(15-18),40.88333333333333
194.0,16.0,2016-06-05,FIN,CLE,GSW,2.0,L (-33),1.0,33:38,7.0,17.0,0.412,1.0,5.0,0.2,4.0,4.0,1.0,0.0,8.0,8.0,9.0,4.0,1.0,7.0,3.0,19.0,15.1,-20.0,0.506,0.441,0.0,30.9,14.3,71.3,6.1,3.0,27.2,34.5,86.0,106.0,15.1,@,1.0,0.0,L,-33.0,CLE(15-18),33.63333333333333
195.0,17.0,2016-06-08,FIN,CLE,GSW,3.0,W (+30),1.0,40:04,14.0,26.0,0.538,1.0,2.0,0.5,3.0,5.0,0.6,2.0,9.0,11.0,6.0,1.0,2.0,5.0,2.0,32.0,23.5,24.0,0.567,0.558,5.8,25.1,15.7,23.0,1.3,5.6,15.1,35.7,115.0,92.0,23.5,H,0.0,1.0,W,30.0,CLE(15-18),40.06666666666667
196.0,18.0,2016-06-10,FIN,CLE,GSW,4.0,L (-11),1.0,45:34,11.0,21.0,0.524,1.0,5.0,0.2,2.0,4.0,0.5,4.0,9.0,13.0,9.0,2.0,3.0,7.0,4.0,25.0,21.2,-12.0,0.549,0.548,9.4,24.9,16.5,35.9,2.5,7.0,23.5,30.3,104.0,119.0,21.2,H,0.0,1.0,L,-11.0,CLE(15-18),45.56666666666667
197.0,19.0,2016-06-13,FIN,CLE,GSW,5.0,W (+15),1.0,42:38,16.0,30.0,0.533,4.0,8.0,0.5,5.0,8.0,0.625,4.0,12.0,16.0,7.0,3.0,3.0,2.0,1.0,41.0,39.2,13.0,0.612,0.6,11.9,29.4,21.4,30.3,3.4,7.5,5.6,36.6,132.0,89.0,39.2,@,1.0,0.0,W,15.0,CLE(15-18),42.63333333333333
198.0,20.0,2016-06-16,FIN,CLE,GSW,6.0,W (+14),1.0,42:35,16.0,27.0,0.593,3.0,6.0,0.5,6.0,8.0,0.75,2.0,6.0,8.0,11.0,4.0,3.0,1.0,3.0,41.0,42.5,26.0,0.672,0.648,6.6,14.7,11.3,56.5,4.8,7.9,3.2,35.1,147.0,100.0,42.5,H,0.0,1.0,W,14.0,CLE(15-18),42.583333333333336
199.0,21.0,2016-06-19,FIN,CLE,GSW,7.0,W (+4),1.0,46:49,9.0,24.0,0.375,1.0,5.0,0.2,8.0,10.0,0.8,1.0,10.0,11.0,11.0,2.0,3.0,5.0,1.0,27.0,23.1,4.0,0.475,0.396,2.5,22.3,13.0,47.4,2.3,7.3,15.0,32.9,98.0,92.0,23.1,@,1.0,0.0,W,4.0,CLE(15-18),46.81666666666667
200.0,1.0,2017-04-15,EC1,CLE,IND,1.0,W (+1),1.0,42:44,12.0,20.0,0.6,2.0,3.0,0.667,6.0,9.0,0.667,1.0,5.0,6.0,13.0,3.0,0.0,3.0,3.0,32.0,31.7,5.0,0.668,0.65,2.9,15.6,9.0,51.2,3.8,0.0,11.1,30.0,138.0,117.0,31.7,H,0.0,1.0,W,1.0,CLE(15-18),42.733333333333334
201.0,2.0,2017-04-17,EC1,CLE,IND,2.0,W (+6),1.0,42:16,11.0,20.0,0.55,0.0,2.0,0.0,3.0,6.0,0.5,0.0,10.0,10.0,7.0,4.0,4.0,8.0,2.0,25.0,20.1,6.0,0.552,0.55,0.0,29.1,16.2,26.9,4.8,7.1,26.1,33.4,94.0,102.0,20.1,H,0.0,1.0,W,6.0,CLE(15-18),42.266666666666666
202.0,3.0,2017-04-20,EC1,CLE,IND,3.0,W (+5),1.0,45:13,14.0,27.0,0.519,6.0,12.0,0.5,7.0,14.0,0.5,1.0,12.0,13.0,12.0,1.0,2.0,3.0,4.0,41.0,35.4,13.0,0.618,0.63,2.5,26.0,15.0,52.8,1.1,3.9,8.3,35.5,130.0,114.0,35.4,@,1.0,0.0,W,5.0,CLE(15-18),45.21666666666667
203.0,4.0,2017-04-23,EC1,CLE,IND,4.0,W (+4),1.0,44:44,13.0,25.0,0.52,1.0,3.0,0.333,6.0,9.0,0.667,0.0,10.0,10.0,4.0,4.0,2.0,4.0,1.0,33.0,26.3,4.0,0.57,0.54,0.0,25.5,11.9,18.6,4.4,3.7,12.1,30.8,112.0,97.0,26.3,@,1.0,0.0,W,4.0,CLE(15-18),44.733333333333334
204.0,5.0,2017-05-01,ECS,CLE,TOR,1.0,W (+11),1.0,41:02,13.0,23.0,0.565,2.0,5.0,0.4,7.0,8.0,0.875,2.0,8.0,10.0,4.0,1.0,1.0,3.0,2.0,35.0,28.2,16.0,0.66,0.609,5.6,19.9,13.1,19.7,1.2,1.9,10.2,31.5,124.0,105.0,28.2,H,0.0,1.0,W,11.0,CLE(15-18),41.03333333333333
205.0,6.0,2017-05-03,ECS,CLE,TOR,2.0,W (+22),1.0,36:36,10.0,14.0,0.714,4.0,6.0,0.667,15.0,21.0,0.714,1.0,5.0,6.0,4.0,3.0,2.0,3.0,3.0,39.0,36.0,24.0,0.839,0.857,3.7,15.6,10.2,18.8,4.0,3.6,11.4,32.5,151.0,97.0,36.0,H,0.0,1.0,W,22.0,CLE(15-18),36.6
206.0,7.0,2017-05-05,ECS,CLE,TOR,3.0,W (+21),1.0,40:38,9.0,16.0,0.563,2.0,4.0,0.5,15.0,16.0,0.938,0.0,8.0,8.0,7.0,1.0,0.0,5.0,1.0,35.0,29.9,20.0,0.76,0.625,0.0,22.5,12.8,29.1,1.2,0.0,17.8,31.8,139.0,100.0,29.9,@,1.0,0.0,W,21.0,CLE(15-18),40.63333333333333
207.0,8.0,2017-05-07,ECS,CLE,TOR,4.0,W (+7),1.0,46:11,11.0,22.0,0.5,5.0,12.0,0.417,8.0,9.0,0.889,1.0,8.0,9.0,6.0,0.0,1.0,6.0,1.0,35.0,25.2,7.0,0.674,0.614,3.1,20.8,12.6,22.6,0.0,1.9,18.8,33.5,115.0,114.0,25.2,@,1.0,0.0,W,7.0,CLE(15-18),46.18333333333333
208.0,9.0,2017-05-17,ECF,CLE,BOS,1.0,W (+13),1.0,41:58,14.0,24.0,0.583,1.0,6.0,0.167,9.0,11.0,0.818,2.0,7.0,9.0,7.0,2.0,0.0,2.0,2.0,38.0,33.6,17.0,0.659,0.604,5.9,17.8,12.3,34.8,2.5,0.0,6.5,33.8,141.0,111.0,33.6,@,1.0,0.0,W,13.0,CLE(15-18),41.96666666666667
209.0,10.0,2017-05-19,ECF,CLE,BOS,2.0,W (+44),1.0,32:48,12.0,18.0,0.667,4.0,6.0,0.667,2.0,4.0,0.5,0.0,4.0,4.0,7.0,4.0,3.0,1.0,1.0,30.0,32.2,46.0,0.759,0.778,0.0,12.7,7.0,33.7,6.0,7.4,4.8,28.4,154.0,77.0,32.2,@,1.0,0.0,W,44.0,CLE(15-18),32.8
210.0,11.0,2017-05-21,ECF,CLE,BOS,3.0,L (-3),1.0,45:03,4.0,13.0,0.308,0.0,4.0,0.0,3.0,6.0,0.5,1.0,5.0,6.0,6.0,1.0,1.0,6.0,2.0,11.0,3.6,1.0,0.352,0.308,2.8,11.6,7.6,23.0,1.2,2.1,27.7,22.9,74.0,124.0,3.6,H,0.0,1.0,L,-3.0,CLE(15-18),45.05
211.0,12.0,2017-05-23,ECF,CLE,BOS,4.0,W (+13),1.0,38:16,15.0,27.0,0.556,1.0,6.0,0.167,3.0,4.0,0.75,0.0,5.0,5.0,6.0,1.0,1.0,5.0,4.0,34.0,21.5,7.0,0.591,0.574,0.0,15.7,9.5,29.9,1.4,2.6,14.8,44.4,107.0,109.0,21.5,H,0.0,1.0,W,13.0,CLE(15-18),38.266666666666666
212.0,13.0,2017-05-25,ECF,CLE,BOS,5.0,W (+33),1.0,34:44,13.0,18.0,0.722,4.0,7.0,0.571,5.0,8.0,0.625,1.0,7.0,8.0,8.0,3.0,1.0,2.0,4.0,35.0,34.9,36.0,0.813,0.833,4.2,22.0,14.4,36.8,4.2,2.5,8.5,30.5,159.0,97.0,34.9,@,1.0,0.0,W,33.0,CLE(15-18),34.733333333333334
